index,id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,churn,age_group,hasloan,camp_success,month_num,quarter,churn_cat
19342,id_32672,46.0,self-employed,married,secondary,no,156.0,no,no,cellular,20,apr,281.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
19276,id_5311,41.0,admin.,married,secondary,no,5091.0,yes,no,cellular,13,apr,436.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
1581,id_27176,32.0,management,married,tertiary,no,1115.0,yes,no,cellular,13,apr,128.0,1.0,5,0,Young Adult,True,False,4,Q2,UnSubscribed
24522,id_35963,35.0,self-employed,married,tertiary,no,501.0,no,no,cellular,27,apr,152.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
10000,id_4960,31.0,technician,single,tertiary,no,656.0,no,no,cellular,26,apr,202.0,1.0,2,1,Young Adult,False,True,4,Q2,Subscribed
16558,id_39882,45.0,blue-collar,married,secondary,no,1123.0,yes,no,cellular,17,apr,131.0,3.0,2,0,Adult,True,False,4,Q2,UnSubscribed
26400,id_40887,29.0,management,single,tertiary,no,8439.0,yes,no,cellular,17,apr,235.0,1.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
5736,id_45100,28.0,blue-collar,single,secondary,no,500.0,yes,no,cellular,9,apr,113.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
2670,id_37347,32.0,services,married,secondary,no,129.0,yes,no,cellular,17,apr,848.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
5729,id_4519,72.0,retired,married,secondary,no,1311.0,no,no,cellular,14,apr,321.0,1.0,1,0,Senior,False,False,4,Q2,UnSubscribed
21026,id_6164,32.0,blue-collar,married,secondary,no,896.0,yes,no,cellular,7,apr,296.0,3.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
5713,id_44489,54.0,unemployed,married,secondary,no,13.0,no,no,cellular,8,apr,181.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
26388,id_36620,36.0,student,single,tertiary,no,1104.0,yes,no,telephone,20,apr,411.0,4.0,0,0,Adult,True,False,4,Q2,UnSubscribed
11832,id_32187,50.0,unemployed,married,secondary,no,11368.0,yes,no,cellular,30,apr,252.0,1.0,3,0,Adult,True,False,4,Q2,UnSubscribed
16550,id_11178,24.0,services,single,unknown,no,2017.0,no,no,cellular,23,apr,155.0,4.0,0,1,Young Adult,False,True,4,Q2,Subscribed
20955,id_20259,32.0,technician,married,secondary,no,4887.0,yes,no,cellular,17,apr,263.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
26502,id_28977,30.0,management,married,primary,no,7.0,yes,no,cellular,16,apr,198.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
19249,id_29286,38.0,blue-collar,divorced,secondary,no,3102.0,yes,no,cellular,16,apr,176.0,1.0,1,0,Adult,True,False,4,Q2,UnSubscribed
13783,id_41519,38.0,management,single,tertiary,no,439.0,no,no,cellular,13,apr,561.0,1.0,2,1,Adult,False,True,4,Q2,Subscribed
16812,id_3297,38.0,blue-collar,divorced,secondary,no,-4.0,yes,no,cellular,21,apr,157.0,4.0,0,0,Adult,True,False,4,Q2,UnSubscribed
20958,id_19558,30.0,technician,single,tertiary,no,391.0,no,no,cellular,29,apr,262.0,3.0,0,1,Young Adult,False,True,4,Q2,Subscribed
5724,id_25819,25.0,blue-collar,single,primary,no,501.0,yes,no,cellular,20,apr,243.0,2.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
5726,id_32080,34.0,blue-collar,single,secondary,no,1415.0,yes,no,cellular,17,apr,646.0,1.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
31628,id_3218,38.0,housemaid,divorced,secondary,no,40.0,yes,no,telephone,17,apr,204.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
19255,id_11256,37.0,technician,married,secondary,no,513.0,yes,no,cellular,30,apr,597.0,1.0,0,1,Adult,True,True,4,Q2,Subscribed
11779,id_36673,34.0,technician,married,secondary,no,4614.0,no,no,cellular,2,apr,310.0,1.0,2,0,Young Adult,False,False,4,Q2,UnSubscribed
13748,id_42467,27.0,blue-collar,single,secondary,no,1107.0,yes,no,cellular,17,apr,57.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
1932,id_4039,49.0,blue-collar,single,primary,no,3690.0,yes,no,cellular,17,apr,425.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
26471,id_24474,48.0,management,married,secondary,no,119.0,yes,no,cellular,16,apr,616.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
26445,id_19947,36.0,management,married,tertiary,no,2.0,no,no,cellular,15,apr,131.0,2.0,0,0,Adult,False,False,4,Q2,UnSubscribed
5784,id_12770,30.0,admin.,divorced,secondary,no,2980.0,no,no,cellular,20,apr,941.0,4.0,2,0,Young Adult,False,False,4,Q2,UnSubscribed
7863,id_34059,34.0,management,married,tertiary,no,6.0,no,no,cellular,23,apr,81.0,3.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
30,id_18544,25.0,student,single,tertiary,no,192.0,no,no,cellular,3,apr,57.0,2.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
20974,id_24954,35.0,management,married,tertiary,no,3.0,yes,no,cellular,14,apr,546.0,3.0,1,1,Adult,True,True,4,Q2,Subscribed
13713,id_15380,34.0,admin.,single,secondary,no,-300.0,yes,no,cellular,20,apr,75.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
24557,id_36763,36.0,management,married,tertiary,no,1474.0,yes,yes,cellular,16,apr,171.0,3.0,0,0,Adult,True,False,4,Q2,UnSubscribed
16820,id_14567,55.0,admin.,married,primary,no,1116.0,no,no,cellular,6,apr,124.0,4.0,2,0,Adult,False,False,4,Q2,UnSubscribed
13709,id_22512,47.0,self-employed,married,secondary,no,-28.0,yes,yes,cellular,2,apr,164.0,1.0,2,0,Adult,True,False,4,Q2,UnSubscribed
26435,id_10837,28.0,admin.,single,secondary,no,936.0,yes,no,cellular,17,apr,220.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
16569,id_24926,25.0,admin.,single,secondary,no,273.0,no,no,cellular,1,apr,338.0,3.0,0,1,Young Adult,False,True,4,Q2,Subscribed
5796,id_7323,46.0,management,married,tertiary,no,519.0,yes,no,cellular,8,apr,80.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
11808,id_30453,34.0,technician,married,secondary,no,255.0,yes,no,cellular,17,apr,27.0,2.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
26425,id_31794,44.0,admin.,married,secondary,no,3001.0,no,no,cellular,29,apr,392.0,2.0,0,1,Adult,False,True,4,Q2,Subscribed
31180,id_11185,23.0,blue-collar,single,secondary,no,-5.0,yes,no,cellular,17,apr,88.0,1.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
26448,id_2424,33.0,management,single,tertiary,no,459.0,no,no,cellular,21,apr,242.0,1.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
21027,id_27195,54.0,services,single,secondary,no,697.0,yes,no,cellular,20,apr,193.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
31186,id_43341,31.0,services,single,secondary,no,695.0,yes,no,cellular,3,apr,327.0,1.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
19301,id_5941,33.0,blue-collar,married,secondary,no,1401.0,yes,yes,cellular,13,apr,1102.0,2.0,0,1,Young Adult,True,True,4,Q2,Subscribed
16559,id_1033,38.0,technician,married,primary,no,648.0,yes,no,cellular,16,apr,130.0,2.0,1,0,Adult,True,False,4,Q2,UnSubscribed
13678,id_25698,32.0,services,single,secondary,no,-173.0,yes,yes,cellular,17,apr,263.0,4.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
2684,id_32319,60.0,technician,married,secondary,no,758.0,yes,no,cellular,29,apr,92.0,7.0,0,0,Senior,True,False,4,Q2,UnSubscribed
19336,id_7143,46.0,blue-collar,married,primary,no,3750.0,yes,no,cellular,13,apr,232.0,5.0,0,0,Adult,True,False,4,Q2,UnSubscribed
26467,id_2387,49.0,technician,married,secondary,no,-147.0,yes,no,cellular,20,apr,391.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
7874,id_42166,27.0,student,single,tertiary,no,13109.0,yes,no,cellular,6,apr,658.0,1.0,2,1,Young Adult,True,True,4,Q2,Subscribed
26408,id_30883,33.0,blue-collar,married,primary,no,1068.0,yes,no,cellular,7,apr,299.0,1.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
5768,id_41119,50.0,blue-collar,married,primary,no,18.0,yes,yes,cellular,20,apr,243.0,2.0,1,0,Adult,True,False,4,Q2,UnSubscribed
11790,id_38051,31.0,self-employed,single,tertiary,no,657.0,yes,no,cellular,12,apr,111.0,1.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
24534,id_18361,48.0,management,single,tertiary,no,488.0,no,no,cellular,23,apr,197.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
30860,id_33862,33.0,blue-collar,married,secondary,no,1211.0,yes,no,cellular,17,apr,702.0,2.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
7869,id_12422,59.0,retired,divorced,primary,no,878.0,no,no,cellular,17,apr,38.0,9.0,0,0,Adult,False,False,4,Q2,UnSubscribed
7866,id_32715,31.0,services,single,secondary,no,436.0,yes,no,cellular,17,apr,60.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
7865,id_40647,41.0,management,married,tertiary,no,889.0,yes,no,cellular,20,apr,486.0,1.0,1,0,Adult,True,False,4,Q2,UnSubscribed
19300,id_3077,26.0,student,single,secondary,no,747.0,yes,no,telephone,8,apr,73.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
19335,id_8371,50.0,admin.,divorced,tertiary,no,433.0,yes,no,cellular,17,apr,337.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
21170,id_4753,19.0,student,single,secondary,no,1818.0,no,no,cellular,9,apr,255.0,3.0,0,1,Teen,False,True,4,Q2,Subscribed
24495,id_2095,46.0,management,married,tertiary,no,606.0,yes,no,cellular,20,apr,594.0,3.0,0,0,Adult,True,False,4,Q2,UnSubscribed
5707,id_10987,62.0,management,married,tertiary,no,-5.0,yes,yes,cellular,1,apr,172.0,1.0,2,0,Senior,True,False,4,Q2,UnSubscribed
13861,id_18536,65.0,retired,married,primary,no,3715.0,no,no,cellular,7,apr,0.0,3.0,0,0,Senior,False,False,4,Q2,UnSubscribed
11855,id_15855,72.0,technician,married,tertiary,no,379.0,no,no,cellular,27,apr,393.0,3.0,0,1,Senior,False,True,4,Q2,Subscribed
13858,id_29423,57.0,management,divorced,unknown,no,2985.0,no,no,cellular,30,apr,137.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
24600,id_42571,38.0,technician,single,tertiary,no,250.0,yes,no,cellular,1,apr,107.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
7948,id_43235,54.0,blue-collar,married,primary,no,3173.0,yes,no,telephone,16,apr,134.0,2.0,4,0,Adult,True,False,4,Q2,UnSubscribed
24468,id_31132,38.0,services,divorced,secondary,no,-2.0,yes,no,cellular,13,apr,994.0,2.0,0,1,Adult,True,True,4,Q2,Subscribed
19182,id_31427,30.0,blue-collar,married,secondary,no,29.0,yes,no,cellular,17,apr,358.0,3.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
26567,id_40606,29.0,blue-collar,single,secondary,no,1447.0,yes,no,cellular,17,apr,107.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
5648,id_30343,47.0,admin.,divorced,secondary,no,4099.0,no,no,cellular,2,apr,396.0,0.0,0,1,Adult,False,True,4,Q2,Subscribed
13849,id_36676,58.0,retired,married,primary,no,363.0,no,no,cellular,30,apr,398.0,1.0,0,1,Adult,False,True,4,Q2,Subscribed
24593,id_22863,41.0,blue-collar,married,primary,no,231.0,yes,no,cellular,17,apr,283.0,1.0,1,0,Adult,True,False,4,Q2,UnSubscribed
24477,id_35968,41.0,self-employed,married,secondary,no,5564.0,no,no,cellular,20,apr,38.0,5.0,2,0,Adult,False,False,4,Q2,UnSubscribed
22600,id_14412,31.0,blue-collar,married,secondary,no,581.0,yes,no,telephone,17,apr,499.0,3.0,10,0,Young Adult,True,False,4,Q2,UnSubscribed
19196,id_6006,31.0,management,married,tertiary,no,1440.0,yes,no,cellular,30,apr,181.0,1.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
19192,id_25049,56.0,retired,married,unknown,no,1116.0,no,no,cellular,30,apr,337.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
19181,id_13744,30.0,services,single,secondary,no,52.0,yes,no,cellular,20,apr,17.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
5891,id_29155,25.0,technician,single,tertiary,no,180.0,yes,yes,cellular,20,apr,415.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
20935,id_28660,34.0,management,married,tertiary,no,-194.0,yes,yes,cellular,17,apr,55.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
13884,id_18080,46.0,technician,married,tertiary,no,-253.0,no,no,cellular,16,apr,50.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
24451,id_6211,51.0,management,married,primary,no,94.0,yes,no,cellular,17,apr,421.0,1.0,2,0,Adult,True,False,4,Q2,UnSubscribed
24452,id_26631,33.0,technician,married,secondary,no,780.0,yes,no,cellular,16,apr,785.0,4.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
29153,id_6959,36.0,blue-collar,married,secondary,no,295.0,yes,no,cellular,17,apr,1005.0,1.0,1,1,Adult,True,True,4,Q2,Subscribed
19166,id_38000,24.0,student,single,secondary,no,4.0,no,no,cellular,22,apr,106.0,2.0,0,1,Young Adult,False,True,4,Q2,Subscribed
26597,id_2564,40.0,technician,single,secondary,no,12923.0,yes,no,cellular,6,apr,0.0,2.0,1,0,Adult,True,False,4,Q2,UnSubscribed
11709,id_18360,35.0,technician,single,secondary,no,8379.0,no,no,cellular,15,apr,91.0,1.0,1,0,Adult,False,False,4,Q2,UnSubscribed
11713,id_18906,31.0,technician,single,tertiary,no,1058.0,yes,no,cellular,17,apr,130.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
21064,id_11114,34.0,blue-collar,married,secondary,no,1368.0,yes,no,cellular,17,apr,471.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
7960,id_29145,29.0,services,single,secondary,no,1368.0,yes,no,cellular,20,apr,14.0,6.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
11716,id_30318,41.0,technician,divorced,secondary,no,17444.0,yes,yes,cellular,7,apr,16.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
19174,id_40617,61.0,retired,married,secondary,no,492.0,no,no,cellular,30,apr,223.0,1.0,0,1,Senior,False,True,4,Q2,Subscribed
26586,id_50,33.0,blue-collar,married,primary,no,-211.0,yes,yes,telephone,7,apr,232.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
7957,id_23450,53.0,retired,married,secondary,no,3740.0,yes,no,cellular,17,apr,0.0,1.0,6,0,Adult,True,False,4,Q2,UnSubscribed
24606,id_282,34.0,management,married,secondary,no,2415.0,yes,yes,cellular,16,apr,345.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
5655,id_28584,26.0,blue-collar,single,secondary,no,577.0,yes,no,cellular,17,apr,384.0,5.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
13621,id_7683,27.0,admin.,single,secondary,no,70.0,yes,no,cellular,17,apr,1008.0,1.0,0,1,Young Adult,True,True,4,Q2,Subscribed
11733,id_28500,40.0,blue-collar,married,secondary,no,676.0,yes,no,cellular,17,apr,657.0,2.0,1,0,Adult,True,False,4,Q2,UnSubscribed
19401,id_40419,45.0,admin.,married,secondary,no,1215.0,yes,no,cellular,20,apr,367.0,2.0,1,0,Adult,True,False,4,Q2,UnSubscribed
5689,id_2228,34.0,entrepreneur,married,secondary,yes,-542.0,yes,no,cellular,20,apr,438.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
13645,id_41999,33.0,self-employed,married,secondary,no,2759.0,yes,no,cellular,20,apr,699.0,3.0,1,0,Young Adult,True,False,4,Q2,UnSubscribed
22606,id_16785,27.0,unemployed,single,secondary,no,-3.0,yes,no,cellular,16,apr,137.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
24485,id_41436,30.0,admin.,single,secondary,no,128.0,yes,yes,cellular,20,apr,327.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
11838,id_42363,39.0,blue-collar,divorced,secondary,no,617.0,yes,no,cellular,16,apr,314.0,2.0,1,0,Adult,True,False,4,Q2,UnSubscribed
24489,id_3111,33.0,admin.,married,secondary,no,164.0,yes,yes,cellular,16,apr,298.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
13647,id_12735,35.0,management,single,tertiary,no,835.0,yes,no,cellular,20,apr,235.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
7816,id_4405,40.0,technician,divorced,secondary,no,770.0,yes,no,cellular,17,apr,414.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
26520,id_21937,30.0,technician,single,secondary,no,535.0,yes,no,cellular,17,apr,641.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
7818,id_33943,50.0,technician,married,tertiary,no,3.0,no,yes,cellular,12,apr,330.0,1.0,6,0,Adult,True,False,4,Q2,UnSubscribed
30561,id_26930,42.0,services,married,secondary,no,1833.0,yes,yes,cellular,15,apr,119.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
26519,id_27163,36.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,16,apr,1186.0,1.0,4,1,Adult,True,True,4,Q2,Subscribed
19236,id_10893,33.0,management,married,tertiary,no,2122.0,yes,no,cellular,20,apr,57.0,1.0,3,0,Young Adult,True,False,4,Q2,UnSubscribed
7910,id_11927,39.0,services,married,secondary,no,119.0,yes,no,cellular,17,apr,163.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
19237,id_38791,29.0,student,single,secondary,no,2.0,no,no,cellular,20,apr,94.0,1.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
22605,id_10454,73.0,retired,divorced,primary,no,20.0,no,no,cellular,24,apr,225.0,4.0,0,0,Senior,False,False,4,Q2,UnSubscribed
9824,id_35463,60.0,housemaid,married,primary,no,848.0,no,no,cellular,27,apr,592.0,1.0,1,0,Senior,False,False,4,Q2,UnSubscribed
1574,id_5365,43.0,admin.,divorced,tertiary,no,1.0,yes,yes,cellular,17,apr,414.0,4.0,0,0,Adult,True,False,4,Q2,UnSubscribed
13641,id_35083,26.0,student,single,secondary,no,76.0,no,no,cellular,30,apr,242.0,1.0,0,1,Young Adult,False,True,4,Q2,Subscribed
13837,id_17739,25.0,technician,married,secondary,no,7.0,yes,no,cellular,20,apr,688.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
7804,id_41866,48.0,services,married,secondary,no,2419.0,yes,no,cellular,20,apr,109.0,6.0,13,0,Adult,True,False,4,Q2,UnSubscribed
19203,id_10659,37.0,blue-collar,married,secondary,no,4.0,yes,yes,cellular,20,apr,116.0,3.0,0,0,Adult,True,False,4,Q2,UnSubscribed
31220,id_31895,44.0,technician,married,secondary,no,329.0,yes,no,cellular,20,apr,5.0,5.0,9,0,Adult,True,False,4,Q2,UnSubscribed
13627,id_31759,32.0,services,single,secondary,no,2.0,yes,no,cellular,20,apr,395.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
538,id_21940,45.0,blue-collar,married,primary,no,2957.0,yes,no,cellular,16,apr,562.0,1.0,2,0,Adult,True,False,4,Q2,UnSubscribed
26366,id_28544,48.0,management,single,tertiary,no,87.0,no,no,cellular,30,apr,383.0,3.0,1,1,Adult,False,True,4,Q2,Subscribed
41,id_22147,34.0,blue-collar,married,secondary,no,365.0,yes,yes,cellular,20,apr,44.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
19387,id_19790,30.0,admin.,single,secondary,no,418.0,no,no,cellular,30,apr,72.0,1.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
13822,id_38799,28.0,admin.,married,secondary,no,4460.0,yes,no,cellular,16,apr,231.0,1.0,4,0,Young Adult,True,False,4,Q2,UnSubscribed
19215,id_33022,36.0,blue-collar,single,primary,no,738.0,yes,no,cellular,16,apr,114.0,2.0,2,0,Adult,True,False,4,Q2,UnSubscribed
13634,id_43907,34.0,housemaid,married,tertiary,no,4962.0,yes,no,cellular,20,apr,0.0,5.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
26547,id_26001,27.0,management,single,tertiary,no,1.0,yes,no,cellular,1,apr,135.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
20951,id_19212,58.0,entrepreneur,married,secondary,no,499.0,no,no,cellular,22,apr,112.0,1.0,0,1,Adult,False,True,4,Q2,Subscribed
10023,id_477,42.0,blue-collar,married,primary,no,597.0,yes,no,cellular,16,apr,793.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
13811,id_21679,43.0,blue-collar,married,secondary,no,145.0,yes,yes,cellular,6,apr,277.0,1.0,15,0,Adult,True,False,4,Q2,UnSubscribed
18726,id_15674,33.0,technician,married,secondary,no,-4.0,no,no,cellular,1,apr,294.0,1.0,1,0,Young Adult,False,False,4,Q2,UnSubscribed
30242,id_24760,26.0,services,single,secondary,no,154.0,no,no,cellular,13,apr,61.0,3.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
20888,id_8523,32.0,blue-collar,married,secondary,no,1715.0,yes,no,cellular,13,apr,544.0,2.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
13420,id_15255,32.0,housemaid,single,tertiary,no,23660.0,yes,no,cellular,16,apr,205.0,2.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
14279,id_3756,54.0,blue-collar,married,primary,no,284.0,yes,no,cellular,16,apr,43.0,4.0,3,0,Adult,True,False,4,Q2,UnSubscribed
11974,id_4694,27.0,admin.,single,secondary,no,36.0,no,no,cellular,22,apr,368.0,2.0,0,0,Young Adult,False,False,4,Q2,UnSubscribed
26979,id_26134,26.0,student,single,unknown,no,719.0,no,no,telephone,21,apr,611.0,2.0,0,1,Young Adult,False,True,4,Q2,Subscribed
5173,id_33507,32.0,technician,single,secondary,no,231.0,no,no,cellular,1,apr,178.0,1.0,2,0,Young Adult,False,False,4,Q2,UnSubscribed
29222,id_26800,30.0,technician,single,tertiary,no,1189.0,yes,no,cellular,17,apr,49.0,2.0,4,0,Young Adult,True,False,4,Q2,UnSubscribed
24211,id_35719,58.0,blue-collar,married,primary,no,7930.0,no,no,unknown,1,apr,101.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
24740,id_8345,40.0,admin.,married,secondary,no,312.0,yes,yes,cellular,21,apr,87.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
24736,id_23626,33.0,admin.,divorced,secondary,no,7.0,yes,no,cellular,30,apr,61.0,1.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
11461,id_11772,44.0,blue-collar,divorced,secondary,no,3820.0,yes,yes,cellular,17,apr,653.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
26965,id_15997,23.0,student,single,secondary,no,1768.0,yes,no,telephone,14,apr,104.0,3.0,2,0,Young Adult,True,False,4,Q2,UnSubscribed
18835,id_6454,45.0,entrepreneur,married,secondary,no,133.0,yes,no,cellular,20,apr,76.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
11462,id_3880,53.0,management,married,secondary,no,331.0,no,no,cellular,22,apr,251.0,1.0,0,0,Adult,False,False,4,Q2,UnSubscribed
13432,id_35382,31.0,management,married,tertiary,no,5695.0,no,no,cellular,15,apr,453.0,1.0,1,0,Young Adult,False,False,4,Q2,UnSubscribed
8241,id_13167,32.0,blue-collar,married,secondary,no,4.0,yes,no,cellular,20,apr,574.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
26173,id_901,24.0,blue-collar,single,secondary,no,210.0,yes,no,cellular,20,apr,129.0,3.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
13418,id_11349,47.0,admin.,married,secondary,no,515.0,yes,yes,cellular,17,apr,76.0,3.0,3,0,Adult,True,False,4,Q2,UnSubscribed
6102,id_20267,43.0,blue-collar,married,secondary,no,3.0,yes,no,cellular,1,apr,636.0,2.0,0,0,Adult,True,False,4,Q2,UnSubscribed
24199,id_12358,39.0,technician,single,secondary,no,446.0,yes,no,cellular,20,apr,48.0,4.0,1,0,Adult,True,False,4,Q2,UnSubscribed
6112,id_30301,41.0,blue-collar,married,unknown,no,1149.0,yes,no,cellular,16,apr,346.0,2.0,3,0,Adult,True,False,4,Q2,UnSubscribed
5145,id_32532,40.0,technician,married,secondary,no,-929.0,yes,no,cellular,16,apr,583.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
11434,id_40124,30.0,technician,married,secondary,no,22.0,yes,no,cellular,8,apr,100.0,2.0,0,0,Young Adult,True,False,4,Q2,UnSubscribed
29743,id_25449,45.0,services,married,secondary,no,-107.0,yes,no,cellular,20,apr,77.0,2.0,2,0,Adult,True,False,4,Q2,UnSubscribed
19585,id_26425,42.0,management,single,tertiary,no,898.0,yes,yes,cellular,15,apr,366.0,1.0,0,0,Adult,True,False,4,Q2,UnSubscribed
